Dataset ID,Dataset Name,Original Accuracy,Original Precision,Original Recall,Original F1,Original Log Loss,Unlearned Accuracy,Unlearned Precision,Unlearned Recall,Unlearned F1,Unlearned Log Loss,Retrained Accuracy,Retrained Precision,Retrained Recall,Retrained F1,Retrained Log Loss,Accuracy Difference,Precision Difference,Recall Difference,F1 Difference,Log Loss Difference,Samples Removed
51,heart-h,0.864406779661017,0.782608695652174,0.8571428571428571,0.8181818181818182,0.4374263955053091,0.864406779661017,0.782608695652174,0.8571428571428571,0.8181818181818182,0.4374263955053091,0.847457627118644,0.75,0.8571428571428571,0.8,0.44432178303334074,0.016949152542372947,0.03260869565217395,0.0,0.018181818181818188,0.006895387528031649,23
52,trains,0.5,0.5,1.0,0.6666666666666666,0.6938972886111388,0.5,0.5,1.0,0.6666666666666666,0.7096934773525254,0.5,0.5,1.0,0.6666666666666666,0.7096432778669358,0.0,0.0,0.0,0.0,5.019948558959708e-05,1
53,heart-statlog,0.7777777777777778,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.5001051034537389,0.7777777777777778,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.5001051034537389,0.7592592592592593,0.75,0.5714285714285714,0.6486486486486487,0.5285281048169422,0.01851851851851849,0.014705882352941124,0.04761904761904767,0.03556187766714081,0.028423001363203304,21
55,hepatitis,0.6774193548387096,0.75,0.875,0.8076923076923077,0.6510883550004847,0.6774193548387096,0.75,0.875,0.8076923076923077,0.6510883550004847,0.6451612903225806,0.7407407407407407,0.8333333333333334,0.7843137254901961,0.675615682911053,0.032258064516129004,0.0092592592592593,0.04166666666666663,0.023378582202111642,0.02452732791056833,12
56,vote,0.9425287356321839,0.9333333333333333,0.9032258064516129,0.9180327868852459,0.253867867189635,0.9425287356321839,0.9333333333333333,0.9032258064516129,0.9180327868852459,0.253867867189635,0.9425287356321839,0.9333333333333333,0.9032258064516129,0.9180327868852459,0.25685442380987233,0.0,0.0,0.0,0.0,0.002986556620237335,34
59,ionosphere,0.8873239436619719,0.8571428571428571,0.9767441860465116,0.9130434782608695,0.3639006869556416,0.8873239436619719,0.8571428571428571,0.9767441860465116,0.9130434782608695,0.3639006869556416,0.8873239436619719,0.8431372549019608,1.0,0.9148936170212766,0.36046330599005444,0.0,0.014005602240896309,0.023255813953488413,0.0018501387604070718,0.0034373809655871557,28
164,molecular-biology_promoters,0.8636363636363636,0.9,0.8181818181818182,0.8571428571428571,0.44615724883881747,0.8636363636363636,0.9,0.8181818181818182,0.8571428571428571,0.44615724883881747,0.8636363636363636,0.9,0.8181818181818182,0.8571428571428571,0.44294496721902094,0.0,0.0,0.0,0.0,0.003212281619796531,8
311,oil_spill,0.9840425531914894,1.0,0.5,0.6666666666666666,0.07875403678512408,0.9840425531914894,1.0,0.5,0.6666666666666666,0.07875403678512408,0.9840425531914894,1.0,0.5,0.6666666666666666,0.07127302671230554,0.0,0.0,0.0,0.0,0.007481010072818539,74
333,monks-problems-1,0.6964285714285714,1.0,0.45161290322580644,0.6222222222222222,0.5344057770556475,0.6964285714285714,1.0,0.45161290322580644,0.6222222222222222,0.5344057770556475,0.7053571428571429,0.7843137254901961,0.6451612903225806,0.7079646017699115,0.5159441189269783,0.008928571428571508,0.21568627450980393,0.1935483870967742,0.08574237954768926,0.01846165812866918,44
334,monks-problems-2,0.628099173553719,0.0,0.0,0.0,0.6457925878205669,0.628099173553719,0.0,0.0,0.0,0.6457925878205669,0.628099173553719,0.0,0.0,0.0,0.6268818911132077,0.0,0.0,0.0,0.0,0.01891069670735923,48
335,monks-problems-3,0.954954954954955,0.9787234042553191,0.92,0.9484536082474226,0.258126638956817,0.954954954954955,0.9787234042553191,0.92,0.9484536082474226,0.258126638956817,0.954954954954955,0.9787234042553191,0.92,0.9484536082474226,0.2563276497368301,0.0,0.0,0.0,0.0,0.0017989892199868907,44
336,SPECT,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909091,0.4300072638008213,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909091,0.4300072638008213,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909091,0.40275972222053197,0.0,0.0,0.0,0.0,0.02724754158028936,21
337,SPECTF,0.8714285714285714,0.8596491228070176,0.98,0.9158878504672897,0.41337155951186216,0.8714285714285714,0.8596491228070176,0.98,0.9158878504672897,0.41337155951186216,0.7714285714285715,0.7931034482758621,0.92,0.8518518518518519,0.43417255845671904,0.09999999999999998,0.06654567453115545,0.05999999999999994,0.06403599861543785,0.020800998944856874,27
346,aids,0.2,0.0,0.0,0.0,0.9672728849145589,0.2,0.0,0.0,0.0,0.9672728849145589,0.3,0.0,0.0,0.0,0.9303610152939342,0.09999999999999998,0.0,0.0,0.0,0.03691186962062465,4
376,SyskillWebert-Sheep,0.6153846153846154,0.5,0.2,0.2857142857142857,0.8070849042803646,0.6153846153846154,0.5,0.2,0.2857142857142857,0.8070849042803646,0.6923076923076923,1.0,0.2,0.3333333333333333,0.8110749116277294,0.07692307692307687,0.5,0.0,0.047619047619047616,0.003990007347364766,5
444,analcatdata_boxing2,0.8888888888888888,0.85,1.0,0.918918918918919,0.4385567599789192,0.8888888888888888,0.85,1.0,0.918918918918919,0.4385567599789192,0.8888888888888888,0.85,1.0,0.918918918918919,0.4366279148760309,0.0,0.0,0.0,0.0,0.0019288451028882658,10
446,prnn_crabs,0.875,1.0,0.7368421052631579,0.8484848484848485,0.4025763858170407,0.875,1.0,0.7368421052631579,0.8484848484848485,0.4025763858170407,0.875,1.0,0.7368421052631579,0.8484848484848485,0.39021380485835194,0.0,0.0,0.0,0.0,0.012362580958688751,16
448,analcatdata_boxing1,0.7916666666666666,0.7894736842105263,0.9375,0.8571428571428571,0.4953680103639098,0.7916666666666666,0.7894736842105263,0.9375,0.8571428571428571,0.4953680103639098,0.7083333333333334,0.7368421052631579,0.875,0.8,0.5219034328311488,0.08333333333333326,0.052631578947368474,0.0625,0.05714285714285705,0.026535422467239,9
450,analcatdata_lawsuit,0.9245283018867925,0.6666666666666666,0.4,0.5,0.2662449158159599,0.9245283018867925,0.6666666666666666,0.4,0.5,0.2662449158159599,0.9056603773584906,0.5,0.2,0.2857142857142857,0.3267815489930876,0.018867924528301883,0.16666666666666663,0.2,0.2142857142857143,0.06053663317712771,21
451,irish,0.95,0.96,0.9411764705882353,0.9504950495049505,0.26953014544195514,0.95,0.96,0.9411764705882353,0.9504950495049505,0.26953014544195514,0.95,0.96,0.9411764705882353,0.9504950495049505,0.2694454243551269,0.0,0.0,0.0,0.0,8.47210868282211e-05,40
459,analcatdata_asbestos,0.8235294117647058,1.0,0.7,0.8235294117647058,0.538890017243955,0.8235294117647058,1.0,0.7,0.8235294117647058,0.538890017243955,0.8235294117647058,1.0,0.7,0.8235294117647058,0.4697779567654049,0.0,0.0,0.0,0.0,0.06911206047855012,6
461,analcatdata_creditscore,1.0,1.0,1.0,1.0,0.1447622838811744,1.0,1.0,1.0,1.0,0.1447622838811744,1.0,1.0,1.0,1.0,0.14238562138107252,0.0,0.0,0.0,0.0,0.002376662500101878,8
463,backache,0.8611111111111112,1.0,0.16666666666666666,0.2857142857142857,0.4122382017435752,0.8611111111111112,1.0,0.16666666666666666,0.2857142857142857,0.4122382017435752,0.8055555555555556,0.0,0.0,0.0,0.4648039378097566,0.05555555555555558,1.0,0.16666666666666666,0.2857142857142857,0.05256573606618137,14
464,prnn_synth,0.9,0.95,0.8260869565217391,0.8837209302325582,0.3953700259388118,0.9,0.95,0.8260869565217391,0.8837209302325582,0.3953700259388118,0.9,0.95,0.8260869565217391,0.8837209302325582,0.3871899938317332,0.0,0.0,0.0,0.0,0.008180032107078627,20
465,analcatdata_cyyoung8092,0.7,0.5,0.16666666666666666,0.25,0.49932718546052407,0.7,0.5,0.16666666666666666,0.25,0.49932718546052407,0.75,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.49272958679780726,0.050000000000000044,0.16666666666666663,0.16666666666666666,0.19444444444444442,0.006597598662716808,7
466,schizo,0.8088235294117647,0.7857142857142857,0.7586206896551724,0.7719298245614035,0.5694314269953895,0.8088235294117647,0.7857142857142857,0.7586206896551724,0.7719298245614035,0.5694314269953895,0.75,0.7,0.7241379310344828,0.711864406779661,0.5768199249784915,0.05882352941176472,0.08571428571428574,0.03448275862068961,0.06006541778174246,0.007388497983102038,27
467,analcatdata_japansolvent,0.7272727272727273,0.8,0.6666666666666666,0.7272727272727273,0.5264439126785359,0.7272727272727273,0.8,0.6666666666666666,0.7272727272727273,0.5264439126785359,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6205487421789968,0.09090909090909094,0.13333333333333341,0.0,0.06060606060606066,0.09410482950046095,4
470,profb,0.6814814814814815,0.75,0.06666666666666667,0.12244897959183673,0.6058378408694641,0.6814814814814815,0.75,0.06666666666666667,0.12244897959183673,0.6058378408694641,0.6962962962962963,0.8333333333333334,0.1111111111111111,0.19607843137254902,0.6075070876772005,0.014814814814814836,0.08333333333333337,0.04444444444444444,0.07362945178071229,0.001669246807736391,53
472,lupus,0.9444444444444444,0.875,1.0,0.9333333333333333,0.4141912897040101,0.9444444444444444,0.875,1.0,0.9333333333333333,0.4141912897040101,0.8888888888888888,0.7777777777777778,1.0,0.875,0.39998507630933944,0.05555555555555558,0.09722222222222221,0.0,0.05833333333333335,0.014206213394670653,6
476,analcatdata_bankruptcy,0.7,0.5,0.6666666666666666,0.5714285714285714,0.537114112359069,0.7,0.5,0.6666666666666666,0.5714285714285714,0.537114112359069,0.7,0.5,0.6666666666666666,0.5714285714285714,0.47003988262292973,0.0,0.0,0.0,0.0,0.0670742297361393,4
479,analcatdata_cyyoung9302,0.8421052631578947,1.0,0.4,0.5714285714285714,0.2990326214971584,0.8421052631578947,1.0,0.4,0.5714285714285714,0.2990326214971584,0.7894736842105263,1.0,0.2,0.3333333333333333,0.3415035797533317,0.05263157894736836,0.0,0.2,0.23809523809523808,0.04247095825617325,7
481,biomed,0.8333333333333334,0.896551724137931,0.8666666666666667,0.8813559322033898,0.3768881021271657,0.8333333333333334,0.896551724137931,0.8666666666666667,0.8813559322033898,0.3768881021271657,0.8809523809523809,0.9032258064516129,0.9333333333333333,0.9180327868852459,0.3764733813184383,0.04761904761904756,0.006674082313681828,0.06666666666666665,0.03667685468185611,0.0004147208087273979,16
682,sleuth_ex2016,0.5,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.7584037708029427,0.5,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.7584037708029427,0.5555555555555556,0.4,0.6666666666666666,0.5,0.7178727724979308,0.05555555555555558,0.11428571428571432,0.3333333333333333,0.1923076923076923,0.040530998305011945,6
683,sleuth_ex2015,0.5,0.6666666666666666,0.5,0.5714285714285714,0.9854844813128542,0.5,0.6666666666666666,0.5,0.5714285714285714,0.9854844813128542,0.3333333333333333,0.5,0.5,0.5,1.1002931450834559,0.16666666666666669,0.16666666666666663,0.0,0.0714285714285714,0.11480866377060173,4
713,vineyard,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,0.4439707215119015,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,0.4439707215119015,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,0.41015552567033553,0.0,0.0,0.0,0.0,0.03381519584156595,4
714,fruitfly,0.52,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.7342028244755938,0.52,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.7342028244755938,0.56,0.6363636363636364,0.8235294117647058,0.717948717948718,0.7022188119088901,0.040000000000000036,0.017316017316017285,0.05882352941176472,0.03373819163292846,0.03198401256670369,10
716,fri_c3_100_50,0.9,1.0,0.7777777777777778,0.875,0.4347924292407793,0.9,1.0,0.7777777777777778,0.875,0.4347924292407793,0.9,1.0,0.7777777777777778,0.875,0.38995284787716455,0.0,0.0,0.0,0.0,0.04483958136361477,8
717,rmftsa_ladata,0.8725490196078431,0.8571428571428571,0.9310344827586207,0.8925619834710744,0.38880403144913966,0.8725490196078431,0.8571428571428571,0.9310344827586207,0.8925619834710744,0.38880403144913966,0.8431372549019608,0.828125,0.9137931034482759,0.8688524590163934,0.3909770987976481,0.02941176470588236,0.029017857142857095,0.01724137931034475,0.023709524454680997,0.0021730673485084173,40
