Dataset ID,Dataset Name,Original Accuracy,Original Precision,Original Recall,Original F1,Original Log Loss,Unlearned Accuracy,Unlearned Precision,Unlearned Recall,Unlearned F1,Unlearned Log Loss,Retrained Accuracy,Retrained Precision,Retrained Recall,Retrained F1,Retrained Log Loss,Accuracy Difference,Precision Difference,Recall Difference,F1 Difference,Log Loss Difference,Samples Removed
683,sleuth_ex2015,0.5,0.6666666666666666,0.5,0.5714285714285714,0.9854844813128542,0.5,0.6666666666666666,0.5,0.5714285714285714,0.9854844813128542,0.4166666666666667,0.5714285714285714,0.5,0.5333333333333333,1.0331466780553515,0.08333333333333331,0.09523809523809523,0.0,0.03809523809523807,0.04766219674249739,24
713,vineyard,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,0.4439707215119015,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,0.4439707215119015,1.0,1.0,1.0,1.0,0.32747516280069044,0.09090909090909094,0.16666666666666663,0.0,0.09090909090909094,0.11649555871121103,20
714,fruitfly,0.52,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.7342028244755938,0.52,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.7342028244755938,0.48,0.625,0.5882352941176471,0.6060606060606061,0.800042177075166,0.040000000000000036,0.005952380952380931,0.17647058823529405,0.07814992025518341,0.06583935259957219,50
716,fri_c3_100_50,0.9,1.0,0.7777777777777778,0.875,0.4347924292407793,0.9,1.0,0.7777777777777778,0.875,0.4347924292407793,0.6,1.0,0.1111111111111111,0.2,0.7554945844334663,0.30000000000000004,0.0,0.6666666666666667,0.675,0.32070215519268697,40
717,rmftsa_ladata,0.8725490196078431,0.8571428571428571,0.9310344827586207,0.8925619834710744,0.38880403144913966,0.8725490196078431,0.8571428571428571,0.9310344827586207,0.8925619834710744,0.38880403144913966,0.8431372549019608,0.8387096774193549,0.896551724137931,0.8666666666666667,0.38708291740063694,0.02941176470588236,0.018433179723502224,0.03448275862068961,0.02589531680440771,0.0017211140485027254,203
719,veteran,0.7142857142857143,0.7619047619047619,0.8421052631578947,0.8,0.5714487638482627,0.7142857142857143,0.7619047619047619,0.8421052631578947,0.8,0.5714487638482627,0.6428571428571429,0.7647058823529411,0.6842105263157895,0.7222222222222222,0.634229630592747,0.0714285714285714,0.0028011204481792618,0.1578947368421052,0.07777777777777783,0.06278086674448424,54
721,pwLinear,0.825,0.8461538461538461,0.88,0.8627450980392157,0.5645645638911011,0.825,0.8461538461538461,0.88,0.8627450980392157,0.5645645638911011,0.75,1.0,0.6,0.75,0.5424463452663508,0.07499999999999996,0.15384615384615385,0.28,0.11274509803921573,0.022118218624750274,80
724,analcatdata_vineyard,0.6914893617021277,0.6415094339622641,0.7727272727272727,0.7010309278350515,0.5384759316172759,0.6914893617021277,0.6415094339622641,0.7727272727272727,0.7010309278350515,0.5384759316172759,0.7127659574468085,0.673469387755102,0.75,0.7096774193548387,0.5625097779756791,0.02127659574468077,0.03195995379283789,0.022727272727272707,0.008646491519787247,0.02403384635840322,187
726,fri_c2_100_5,0.75,0.8181818181818182,0.75,0.782608695652174,0.5884763413233934,0.75,0.8181818181818182,0.75,0.782608695652174,0.5884763413233934,0.65,0.6923076923076923,0.75,0.72,0.6079388742836056,0.09999999999999998,0.12587412587412594,0.0,0.06260869565217397,0.019462532960212164,40
729,visualizing_slope,1.0,1.0,1.0,1.0,0.3108621717438263,1.0,1.0,1.0,1.0,0.3108621717438263,0.8888888888888888,1.0,0.6666666666666666,0.8,0.49918065206142703,0.11111111111111116,0.0,0.33333333333333337,0.19999999999999996,0.18831848031760073,17
730,fri_c1_250_5,0.88,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.3964662892420222,0.88,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.3964662892420222,0.88,0.8148148148148148,0.9565217391304348,0.88,0.38443761658020237,0.0,0.08994708994709,0.13043478260869568,0.016363636363636358,0.01202867266181984,100
731,baskball,0.7,0.5833333333333334,0.875,0.7,0.5803813703376144,0.7,0.5833333333333334,0.875,0.7,0.5803813703376144,0.7,1.0,0.25,0.4,0.4780445390849394,0.0,0.41666666666666663,0.625,0.29999999999999993,0.10233683125267501,38
732,fri_c0_250_50,0.86,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.48827311406747503,0.86,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.48827311406747503,0.74,0.7096774193548387,0.8461538461538461,0.7719298245614035,0.5616376332890595,0.12,0.14217443249701311,0.038461538461538436,0.09599470374048336,0.07336451922158443,100
733,machine_cpu,0.9285714285714286,0.9666666666666667,0.9354838709677419,0.9508196721311475,0.24760610973551736,0.9285714285714286,0.9666666666666667,0.9354838709677419,0.9508196721311475,0.24760610973551736,0.9285714285714286,0.9666666666666667,0.9354838709677419,0.9508196721311475,0.25676975807883623,0.0,0.0,0.0,0.0,0.00916364834331887,83
736,visualizing_environmental,0.7391304347826086,1.0,0.6,0.75,0.5564411870231241,0.7391304347826086,1.0,0.6,0.75,0.5564411870231241,0.6956521739130435,0.9,0.6,0.72,0.5551557730424992,0.04347826086956519,0.09999999999999998,0.0,0.030000000000000027,0.0012854139806248721,44
738,pharynx,0.6666666666666666,0.6470588235294118,0.9565217391304348,0.7719298245614035,0.5778207680590877,0.6666666666666666,0.6470588235294118,0.9565217391304348,0.7719298245614035,0.5778207680590877,0.7948717948717948,0.7777777777777778,0.9130434782608695,0.84,0.4667537137878442,0.1282051282051282,0.130718954248366,0.0434782608695653,0.0680701754385965,0.11106705427124347,78
739,sleep,0.7692307692307693,0.8571428571428571,0.75,0.8,0.5910814812774932,0.7692307692307693,0.8571428571428571,0.75,0.8,0.5910814812774932,0.6923076923076923,0.8333333333333334,0.625,0.7142857142857143,0.5960967586742768,0.07692307692307698,0.023809523809523725,0.125,0.08571428571428574,0.005015277396783646,24
742,fri_c4_500_100,0.9,0.8974358974358975,0.8536585365853658,0.875,0.39845406866937666,0.9,0.8974358974358975,0.8536585365853658,0.875,0.39845406866937666,0.82,0.7446808510638298,0.8536585365853658,0.7954545454545454,0.41879049501244653,0.08000000000000007,0.15275504637206772,0.0,0.07954545454545459,0.02033642634306987,200
744,fri_c3_250_5,0.86,0.9411764705882353,0.7272727272727273,0.8205128205128205,0.4013046690593228,0.86,0.9411764705882353,0.7272727272727273,0.8205128205128205,0.4013046690593228,0.74,0.7647058823529411,0.5909090909090909,0.6666666666666666,0.4827447793084128,0.12,0.17647058823529416,0.13636363636363635,0.15384615384615385,0.08144011024908998,100
745,auto_price,0.875,0.95,0.8636363636363636,0.9047619047619048,0.31727663501450754,0.875,0.95,0.8636363636363636,0.9047619047619048,0.31727663501450754,0.9375,1.0,0.9090909090909091,0.9523809523809523,0.28343056129769717,0.0625,0.050000000000000044,0.045454545454545414,0.04761904761904756,0.033846073716810365,63
746,fri_c1_250_25,0.92,0.9583333333333334,0.8846153846153846,0.92,0.3931422352998246,0.92,0.9583333333333334,0.8846153846153846,0.92,0.3931422352998246,0.82,0.9473684210526315,0.6923076923076923,0.8,0.4785711128802753,0.10000000000000009,0.010964912280701844,0.1923076923076923,0.12,0.0854288775804507,100
747,servo,0.8823529411764706,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.27965202651392973,0.8823529411764706,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.27965202651392973,0.7941176470588235,0.7666666666666667,1.0,0.8679245283018868,0.2973405062099135,0.08823529411764708,0.1463768115942028,0.08695652173913049,0.04511894995898269,0.01768847969598375,66
748,analcatdata_wildcat,0.7272727272727273,0.7916666666666666,0.8260869565217391,0.8085106382978723,0.4976548850536073,0.7272727272727273,0.7916666666666666,0.8260869565217391,0.8085106382978723,0.4976548850536073,0.7272727272727273,0.7916666666666666,0.8260869565217391,0.8085106382978723,0.4932550512651142,0.0,0.0,0.0,0.0,0.004399833788493068,65
749,fri_c3_500_5,0.83,0.9130434782608695,0.7636363636363637,0.8316831683168316,0.4329441327000532,0.83,0.9130434782608695,0.7636363636363637,0.8316831683168316,0.4329441327000532,0.81,0.86,0.7818181818181819,0.819047619047619,0.4773062909495933,0.019999999999999907,0.053043478260869525,0.018181818181818188,0.01263554926921262,0.044362158249540096,200
750,pm10,0.54,0.5396825396825397,0.6666666666666666,0.5964912280701754,0.6847332176283443,0.54,0.5396825396825397,0.6666666666666666,0.5964912280701754,0.6847332176283443,0.52,0.6153846153846154,0.1568627450980392,0.25,0.6911838879052157,0.020000000000000018,0.07570207570207577,0.5098039215686274,0.3464912280701754,0.006450670276871406,200
753,wisconsin,0.48717948717948717,0.5185185185185185,0.6666666666666666,0.5833333333333334,0.6755934225378285,0.48717948717948717,0.5185185185185185,0.6666666666666666,0.5833333333333334,0.6755934225378285,0.5128205128205128,0.5357142857142857,0.7142857142857143,0.6122448979591837,0.741250670978927,0.025641025641025605,0.01719576719576721,0.04761904761904767,0.028911564625850317,0.06565724844109855,77
754,fri_c0_100_5,0.8,1.0,0.6923076923076923,0.8181818181818182,0.46794668246173493,0.8,1.0,0.6923076923076923,0.8181818181818182,0.46794668246173493,0.65,1.0,0.46153846153846156,0.631578947368421,0.5878678208009235,0.15000000000000002,0.0,0.23076923076923073,0.18660287081339721,0.11992113833918855,40
755,sleuth_ex1605,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.553431336289078,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.553431336289078,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.48761143059783735,0.0,0.0,0.0,0.0,0.06581990569124069,24
756,autoPrice,0.875,0.95,0.8636363636363636,0.9047619047619048,0.31727663501450754,0.875,0.95,0.8636363636363636,0.9047619047619048,0.31727663501450754,0.875,0.95,0.8636363636363636,0.9047619047619048,0.3476397318259682,0.0,0.0,0.0,0.0,0.030363096811460655,63
757,meta,0.8962264150943396,0.8962264150943396,1.0,0.945273631840796,0.2659741046807146,0.8962264150943396,0.8962264150943396,1.0,0.945273631840796,0.2659741046807146,0.8962264150943396,0.8962264150943396,1.0,0.945273631840796,0.26679606626032737,0.0,0.0,0.0,0.0,0.0008219615796127844,211
758,analcatdata_election2000,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.2853822084165906,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.2853822084165906,0.7857142857142857,0.75,0.8571428571428571,0.8,0.6270196910891694,0.1428571428571429,0.25,0.0,0.12307692307692308,0.3416374826725788,26
759,analcatdata_olympic2000,1.0,1.0,1.0,1.0,0.19927364516891408,1.0,1.0,1.0,1.0,0.19927364516891408,1.0,1.0,1.0,1.0,0.19867661599104755,0.0,0.0,0.0,0.0,0.000597029177866526,26
760,analcatdata_uktrainacc,1.0,1.0,1.0,1.0,0.10485543414292327,1.0,1.0,1.0,1.0,0.10485543414292327,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,0.2684740802110931,0.1428571428571429,0.0,0.16666666666666663,0.09090909090909094,0.16361864606816984,12
762,fri_c2_100_10,0.9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.3619953932856595,0.9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.3619953932856595,0.6,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7144805721664949,0.30000000000000004,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.35248517888083536,40
763,fri_c0_250_10,0.8,0.8333333333333334,0.7692307692307693,0.8,0.528267837948441,0.8,0.8333333333333334,0.7692307692307693,0.8,0.528267837948441,0.76,0.8888888888888888,0.6153846153846154,0.7272727272727273,0.5490851071484071,0.040000000000000036,0.05555555555555547,0.15384615384615385,0.07272727272727275,0.02081726919996607,100
764,analcatdata_apnea3,0.8888888888888888,0.8888888888888888,1.0,0.9411764705882353,0.29717417881359065,0.8888888888888888,0.8888888888888888,1.0,0.9411764705882353,0.29717417881359065,0.8777777777777778,0.8876404494382022,0.9875,0.9349112426035503,0.3596517202123324,0.011111111111111072,0.0012484394506866447,0.012499999999999956,0.0062652279846849845,0.06247754139874173,180
765,analcatdata_apnea2,0.8526315789473684,0.8526315789473684,1.0,0.9204545454545454,0.32383082299751015,0.8526315789473684,0.8526315789473684,1.0,0.9204545454545454,0.32383082299751015,0.8842105263157894,0.8804347826086957,1.0,0.9364161849710982,0.315371352380922,0.03157894736842104,0.02780320366132727,0.0,0.015961639516552828,0.008459470616588138,190
766,fri_c1_500_50,0.78,0.7636363636363637,0.8235294117647058,0.7924528301886793,0.4841045278423329,0.78,0.7636363636363637,0.8235294117647058,0.7924528301886793,0.4841045278423329,0.79,0.7884615384615384,0.803921568627451,0.7961165048543689,0.49179618863221664,0.010000000000000009,0.024825174825174767,0.019607843137254832,0.00366367466568962,0.0076916607898837586,200
767,analcatdata_apnea1,0.8842105263157894,0.8842105263157894,1.0,0.9385474860335196,0.2938057948511103,0.8842105263157894,0.8842105263157894,1.0,0.9385474860335196,0.2938057948511103,0.8736842105263158,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.3079973936245825,0.010526315789473606,0.007093821510297471,0.023809523809523836,0.006729304215337795,0.014191598773472203,190
768,fri_c3_100_25,0.65,0.5,0.42857142857142855,0.46153846153846156,0.621563155935337,0.65,0.5,0.42857142857142855,0.46153846153846156,0.621563155935337,0.55,0.4166666666666667,0.7142857142857143,0.5263157894736842,0.9399873603676262,0.09999999999999998,0.08333333333333331,0.28571428571428575,0.06477732793522262,0.31842420443228925,40
769,fri_c1_250_50,0.74,0.7058823529411765,0.6,0.6486486486486487,0.47263232688578527,0.74,0.7058823529411765,0.6,0.6486486486486487,0.47263232688578527,0.72,0.6875,0.55,0.6111111111111112,0.5892883383292875,0.020000000000000018,0.018382352941176516,0.04999999999999993,0.037537537537537524,0.11665601144350224,100
770,strikes,0.856,0.825,0.9428571428571428,0.88,0.4293409203706503,0.856,0.825,0.9428571428571428,0.88,0.4293409203706503,0.824,0.7926829268292683,0.9285714285714286,0.8552631578947368,0.4309296127101139,0.03200000000000003,0.032317073170731625,0.014285714285714235,0.024736842105263168,0.001588692339463571,250
771,analcatdata_michiganacc,0.7272727272727273,0.6428571428571429,0.9,0.75,0.5326784153367587,0.7272727272727273,0.6428571428571429,0.9,0.75,0.5326784153367587,0.7727272727272727,0.6666666666666666,1.0,0.8,0.5480821923898123,0.045454545454545414,0.023809523809523725,0.09999999999999998,0.050000000000000044,0.015403777053053513,43
773,fri_c0_250_25,0.84,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.46104159195640676,0.84,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.46104159195640676,0.82,0.8461538461538461,0.8148148148148148,0.8301886792452831,0.47180766277789005,0.020000000000000018,0.005698005698005715,0.03703703703703709,0.021663172606568804,0.010766070821483287,100
774,disclosure_x_bias,0.6090225563909775,0.6447368421052632,0.6621621621621622,0.6533333333333333,0.6802734905068168,0.6090225563909775,0.6447368421052632,0.6621621621621622,0.6533333333333333,0.6802734905068168,0.5488721804511278,0.5813953488372093,0.6756756756756757,0.625,0.6996162849753979,0.06015037593984962,0.06334149326805383,0.013513513513513487,0.02833333333333332,0.019342794468581004,264
775,fri_c2_100_25,0.75,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5962725199432418,0.75,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5962725199432418,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.49984614771068114,0.050000000000000044,0.09523809523809523,0.0,0.05128205128205121,0.09642637223256068,40
776,fri_c0_250_5,0.82,0.75,0.7058823529411765,0.7272727272727273,0.494683260916379,0.82,0.75,0.7058823529411765,0.7272727272727273,0.494683260916379,0.86,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.443557886733966,0.040000000000000036,0.1071428571428571,0.0,0.04692082111436946,0.051125374182412975,100
777,sleuth_ex1714,0.7,0.75,0.6,0.6666666666666666,0.6452592150002285,0.7,0.75,0.6,0.6666666666666666,0.6452592150002285,0.8,0.8,0.8,0.8,0.5596230493595177,0.10000000000000009,0.050000000000000044,0.20000000000000007,0.13333333333333341,0.08563616564071086,18
778,bodyfat,1.0,1.0,1.0,1.0,0.1983832054931249,1.0,1.0,1.0,1.0,0.1983832054931249,1.0,1.0,1.0,1.0,0.19921008506793844,0.0,0.0,0.0,0.0,0.0008268795748135327,100
779,fri_c1_500_25,0.82,0.7954545454545454,0.7954545454545454,0.7954545454545454,0.46016609219494603,0.82,0.7954545454545454,0.7954545454545454,0.7954545454545454,0.46016609219494603,0.81,0.7906976744186046,0.7727272727272727,0.7816091954022989,0.49451156300116333,0.009999999999999898,0.004756871035940802,0.022727272727272707,0.013845350052246519,0.034345470806217304,200
780,rabe_265,0.8181818181818182,1.0,0.75,0.8571428571428571,0.5553653997219423,0.8181818181818182,1.0,0.75,0.8571428571428571,0.5553653997219423,0.7272727272727273,1.0,0.625,0.7692307692307693,0.581925533828056,0.09090909090909094,0.0,0.125,0.08791208791208782,0.026560134106113686,20
782,rabe_266,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.406261622506549,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.406261622506549,0.8333333333333334,0.9,0.75,0.8181818181818182,0.3801674540958732,0.0,0.06666666666666665,0.08333333333333337,0.015151515151515138,0.0260941684106758,48
783,fri_c3_100_10,0.9,1.0,0.7142857142857143,0.8333333333333334,0.42193673206052534,0.9,1.0,0.7142857142857143,0.8333333333333334,0.42193673206052534,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.49654788577475795,0.09999999999999998,0.2857142857142857,0.0,0.11904761904761907,0.0746111537142326,40
784,newton_hema,0.8214285714285714,0.8666666666666667,0.8125,0.8387096774193549,0.5248942194944063,0.8214285714285714,0.8666666666666667,0.8125,0.8387096774193549,0.5248942194944063,0.6071428571428571,0.7777777777777778,0.4375,0.56,0.7030679987969627,0.2142857142857143,0.0888888888888889,0.375,0.2787096774193548,0.1781737793025564,56
785,wind_correlations,0.8888888888888888,0.8,1.0,0.8888888888888888,0.3695190312731692,0.8888888888888888,0.8,1.0,0.8888888888888888,0.3695190312731692,0.7777777777777778,0.6666666666666666,1.0,0.8,0.39210149298866365,0.11111111111111105,0.13333333333333341,0.0,0.0888888888888888,0.02258246171549444,18
786,cleveland,0.8360655737704918,0.7714285714285715,0.9310344827586207,0.84375,0.4512589689262789,0.8360655737704918,0.7714285714285715,0.9310344827586207,0.84375,0.4512589689262789,0.8032786885245902,0.717948717948718,0.9655172413793104,0.8235294117647058,0.47125243919608417,0.032786885245901676,0.05347985347985351,0.034482758620689724,0.020220588235294157,0.019993470269805247,121
787,witmer_census_1980,0.9,0.8333333333333334,1.0,0.9090909090909091,0.4341766452698052,0.9,0.8333333333333334,1.0,0.9090909090909091,0.4341766452698052,0.9,0.8333333333333334,1.0,0.9090909090909091,0.3914433481702941,0.0,0.0,0.0,0.0,0.042733297099511125,20
788,triazines,0.7105263157894737,0.7142857142857143,0.5882352941176471,0.6451612903225806,0.5506409985777438,0.7105263157894737,0.7142857142857143,0.5882352941176471,0.6451612903225806,0.5506409985777438,0.8157894736842105,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.5181138627395221,0.10526315789473684,0.20238095238095233,0.05882352941176472,0.11345939933259175,0.032527135838221755,74
789,fri_c1_100_10,0.6,0.5,0.5,0.5,0.6301056224857405,0.6,0.5,0.5,0.5,0.6301056224857405,0.8,0.7,0.875,0.7777777777777778,0.4662379401658875,0.20000000000000007,0.19999999999999996,0.375,0.2777777777777778,0.16386768231985305,40
